0 degree,30 degree,45 degree,60 degree,90 degree,120 degree,135 degree,150 degree,180 degree,velocity,angular_velocity
1.7999526262,1.8184016943,2.5202329159,2.0429148674,5,4.0664114952,5,2.952354908,2.2194404602,5,565.4866776462
1.7999526262,1.8184016943,2.5202329159,2.0429148674,5,4.0664114952,5,2.952354908,2.2194404602,5,565.4866776462
1.6705739498,1.8387761116,5,2.1805298328,5,3.3971817493,4.660528183,2.7020058632,2.2443234921,5,-565.4866776462
1.6705739498,1.8387761116,5,2.1805298328,5,3.3971817493,4.660528183,2.7020058632,2.2443234921,5,-565.4866776462
1.6303765774,1.6470876932,5,1.8504490852,5,4.0090098381,4.7067360878,3.177929163,2.3890166283,5,-565.4866776462
1.6303765774,1.6470876932,5,1.8504490852,5,4.0090098381,4.7067360878,3.177929163,2.3890166283,5,-565.4866776462
1.5467427969,1.4349981546,5,5,4.8016285896,4.3334789276,4.4762682915,3.717912674,2.6900627613,5,-565.4866776462
1.5467427969,1.4349981546,5,5,4.8016285896,4.3334789276,4.4762682915,3.717912674,2.6900627613,5,-565.4866776462
1.3914304972,1.1806037426,5,5,4.6842250824,4.111989975,3.9951531887,3.9887318611,3.1913030148,5,-565.4866776462
1.3914304972,1.1806037426,5,5,4.6842250824,4.111989975,3.9951531887,3.9887318611,3.1913030148,5,-565.4866776462
1.1660114527,1.5679389238,5,5,4.7254214287,3.6057941914,3.6525874138,3.8200876713,3.6608426571,5,-565.4866776462
1.1660114527,1.5679389238,5,5,4.7254214287,3.6057941914,3.6525874138,3.8200876713,3.6608426571,5,-565.4866776462
0.8354606628,1.8709689379,5,5,5,3.2529411316,3.4378027916,3.3029289246,3.7125964165,5,-565.4866776462
0.8354606628,1.8709689379,5,5,5,3.2529411316,3.4378027916,3.3029289246,3.7125964165,5,-565.4866776462
1.0966353416,1.9369877577,5,3.9377126694,5,3.0353088379,3.3565657139,2.9560782909,3.4578838348,5,-565.4866776462
1.0966353416,1.9369877577,5,3.9377126694,5,3.0353088379,3.3565657139,2.9560782909,3.4578838348,5,-565.4866776462
1.2511003017,1.8835593462,5,3.0115594864,5,2.9518585205,3.4359695911,2.7536313534,2.9467146397,5,-565.4866776462
1.2511003017,1.8835593462,5,3.0115594864,5,2.9518585205,3.4359695911,2.7536313534,2.9467146397,5,-565.4866776462
1.3524051905,1.8067222834,4.5834083557,2.4784669876,5,3.0203607082,3.7357020378,2.6885108948,2.6501808167,5,0
1.3524051905,1.8067222834,4.5834083557,2.4784669876,5,3.0203607082,3.7357020378,2.6885108948,2.6501808167,5,0
1.467839241,1.9609345198,5,2.7048201561,5,2.8888027668,3.5649299622,2.5714073181,2.5347466469,5,-565.4866776462
1.467839241,1.9609345198,5,2.7048201561,5,2.8888027668,3.5649299622,2.5714073181,2.5347466469,5,-565.4866776462
1.5036628246,1.8176198006,3.450135231,2.2800395489,5,3.1392219067,4.203660965,2.6473100185,2.4019556046,5,0
1.5036628246,1.8176198006,3.450135231,2.2800395489,5,3.1392219067,4.203660965,2.6473100185,2.4019556046,5,0
1.5425312519,1.8597738743,3.5414652824,2.3315556049,5,3.0935268402,4.1426401138,2.6087751389,2.3669919968,5,0
1.5425312519,1.8597738743,3.5414652824,2.3315556049,5,3.0935268402,4.1426401138,2.6087751389,2.3669919968,5,0
1.5774947405,1.901927948,3.6219959259,2.3849890232,5,3.0478315353,4.0813269615,2.5702402592,2.3320286274,5,0
1.5774947405,1.901927948,3.6219959259,2.3849890232,5,3.0478315353,4.0813269615,2.5702402592,2.3320286274,5,0
1.6124581099,1.9440821409,3.7007265091,2.4563419819,5,3.0021362305,3.9983327389,2.5317053795,2.297065258,5,0
1.6124581099,1.9440821409,3.7007265091,2.4563419819,5,3.0021362305,3.9983327389,2.5317053795,2.297065258,5,0
