0 degree,30 degree,45 degree,60 degree,90 degree,120 degree,135 degree,150 degree,180 degree,velocity,angular_velocity
2.4202077389,3.4436104298,5,5,5,2.1283750534,1.781956315,1.6290614605,1.6804949045,5,-141.3716694115
2.4202077389,3.4436104298,5,5,5,2.1283750534,1.781956315,1.6290614605,1.6804949045,5,-141.3716694115
2.4482593536,3.1189367771,4.118227005,5,5,2.2977170944,1.814512372,1.578617692,1.5003546476,5,0
2.4482593536,3.1189367771,4.118227005,5,5,2.2977170944,1.814512372,1.578617692,1.5003546476,5,0
2.5274515152,3.2198228836,4.254899025,5,5,2.1766905785,1.7187381983,1.4952945709,1.4211624861,5,0
2.5274515152,3.2198228836,4.254899025,5,5,2.1766905785,1.7187381983,1.4952945709,1.4211624861,5,0
2.6066436768,3.3207089901,4.388780117,5,5,2.0541641712,1.6229640245,1.4119714499,1.3419702053,5,0
2.6066436768,3.3207089901,4.388780117,5,5,2.0541641712,1.6229640245,1.4119714499,1.3419702053,5,0
2.6858360767,3.4215950966,4.5130710602,5,5,1.9262909889,1.5271898508,1.3286483288,1.2627780437,5,0
2.6858360767,3.4215950966,4.5130710602,5,5,1.9262909889,1.5271898508,1.3286483288,1.2627780437,5,0
2.7650282383,3.5224814415,4.6482877731,5,5,1.816804409,1.4314155579,1.2453252077,1.183585763,5,0
2.7650282383,3.5224814415,4.6482877731,5,5,1.816804409,1.4314155579,1.2453252077,1.183585763,5,0
2.8442203999,3.623367548,4.7835044861,5,5,1.6950279474,1.3356413841,1.1620020866,1.1137115955,5,0
2.8442203999,3.623367548,4.7835044861,5,5,1.6950279474,1.3356413841,1.1620020866,1.1137115955,5,0
2.9234125614,3.7242536545,5,5,5,1.5625582933,1.2398672104,1.0786789656,1.0327144861,5,-141.3716694115
2.9234125614,3.7242536545,5,5,5,1.5625582933,1.2398672104,1.0786789656,1.0327144861,5,-141.3716694115
2.9265291691,3.3849959373,4.1508116722,5,5,1.89293468,1.358926177,1.1147735119,0.9800000191,5,0
